item_id,restaurant,name,calories,fat_g,carbohydrates_g,protein_g,sodium_mg,cholesterol_mg,fiber_g,restaurant_id
3371,Pizza Hut,BACKYARD BBQ CHICKEN - LARGE THIN 'N CRÉ,280,9,35,14,590,35,2,19
3372,Pizza Hut,BACKYARD BBQ CHICKEN - MEDIUM HAND TOSSÉ,220,7,31,10,390,20,2,19
3373,Pizza Hut,BACKYARD BBQ CHICKEN - MEDIUM ORIGINAL É,270,10,33,11,450,25,2,19
3374,Pizza Hut,BACKYARD BBQ CHICKEN - MEDIUM THIN 'N CÉ,210,7,27,10,440,25,1,19
3375,Pizza Hut,BACKYARD BBQ CHICKEN - PERSONAL PAN PIZÉ,180,6,25,8,370,15,1,19
3376,Pizza Hut,BACKYARD BBQ CHICKEN - RECTANGLE SLICE,260,9,34,11,470,20,2,19
3377,Pizza Hut,BACKYARD BBQ CHICKEN - SMALL HAND TOSSEÉ,140,4,20,6,250,15,1,19
3378,Pizza Hut,BACKYARD BBQ CHICKEN - SMALL THIN 'N CRÉ,130,3,17,6,270,15,1,19
3379,Pizza Hut,BACKYARD BBQ CHICKEN (PERSONAL PAN PIZZÉ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,19
3380,Pizza Hut,BACKYARD BBQ CHICKEN LARGE PIZZA (HALF É,NULL,NULL,NULL,NULL,NULL,NULL,NULL,19
3381,Pizza Hut,BACKYARD BBQ CHICKEN LARGE PIZZA (WHOLEÉ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,19
3382,Pizza Hut,BACKYARD BBQ CHICKEN MEDIUM PIZZA (HALFÉ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,19
3383,Pizza Hut,BACKYARD BBQ CHICKEN MEDIUM PIZZA (WHOLÉ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,19
3384,Pizza Hut,BACON CHEDDAR FRIES W/ RANCH DIPPING CUÉ,1420,99,104,29,3750,80,9,19
3385,Pizza Hut,BACON CHEESEBURGER (W/ CHEDDAR CHEESE) É,190,10,17,8,440,25,1,19
3386,Pizza Hut,BACON CHEESEBURGER (W/ CHEDDAR CHEESE) É,190,10,17,8,440,25,1,19
3387,Pizza Hut,BACON CHEESESTICKS (EACH),190,9,20,8,380,15,1,19
3388,Pizza Hut,BACON SPINACH ALFREDO (PERSONAL PAN PIZÉ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,19
3389,Pizza Hut,BACON SPINACH ALFREDO LARGE PIZZA (HALFÉ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,19
3390,Pizza Hut,BACON SPINACH ALFREDO LARGE PIZZA (WHOLÉ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,19
3391,Pizza Hut,BACON SPINACH ALFREDO MEDIUM PIZZA (HALÉ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,19
3392,Pizza Hut,BACON SPINACH ALFREDO MEDIUM PIZZA (WHOÉ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,19
3393,Pizza Hut,"BACON, EGG & CHEESE BISCUIT",410,26,28,15,1300,160,1,19
3394,Pizza Hut,BADGER SPECIAL LOCAL SPECIALTY - LARGE É,310,13,35,14,590,35,3,19
3395,Pizza Hut,BADGER SPECIAL LOCAL SPECIALTY - LARGE É,390,20,37,16,710,35,3,19
3396,Pizza Hut,BADGER SPECIAL LOCAL SPECIALTY - LARGE É,370,17,36,16,750,45,3,19
3397,Pizza Hut,BADGER SPECIAL LOCAL SPECIALTY - LARGE É,290,13,30,14,650,35,3,19
3398,Pizza Hut,BADGER SPECIAL LOCAL SPECIALTY - MEDIUMÉ,230,9,26,10,420,25,2,19
3399,Pizza Hut,BADGER SPECIAL LOCAL SPECIALTY - MEDIUMÉ,270,12,28,11,490,25,2,19
3400,Pizza Hut,BADGER SPECIAL LOCAL SPECIALTY - MEDIUMÉ,210,9,23,10,470,25,2,19
3401,Pizza Hut,BADGER SPECIAL LOCAL SPECIALTY - PERSONÉ,170,8,18,7,350,15,1,19
3402,Pizza Hut,BADGER SPECIAL LOCAL SPECIALTY - RECTANÉ,260,12,29,11,500,25,2,19
3403,Pizza Hut,BADGER SPECIAL LOCAL SPECIALTY - SMALL É,150,6,17,6,270,15,1,19
3404,Pizza Hut,BADGER SPECIAL LOCAL SPECIALTY - SMALL É,130,5,14,6,290,15,1,19
3405,Pizza Hut,BAKED BONE-OUT WING (1),60,2,4,5,180,15,0,19
3406,Pizza Hut,BAKED CREAM CHEESE STUFFED JALPENO (1),100,5,10,2,220,5,1,19
3407,Pizza Hut,BAKED MOZZARELLA CHEESE STICK (1),80,4,6,3,135,5,0,19
3408,Pizza Hut,BAKED ONION RINGS W/ KETCHUP,560,25,78,8,1290,0,3,19
3409,Pizza Hut,BAKED QUEPAPAS W/ RANCH DIPPING CUP,650,44,51,13,1430,35,5,19
3410,Pizza Hut,BAKERY STYLE BREADSTICKS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,19
3411,Pizza Hut,BAKERY-STYLE BREADSTICKS LOCAL SPECIALTÉ,150,5,22,5,380,0,1,19
3412,Pizza Hut,BALSAMIC VINAIGRETTE DRESSING FOR ENTREÉ,220,21,7,0,30,0,0,19
3413,Pizza Hut,BALSAMIC VINAIGRETTE DRESSING FOR SIDE/É,110,10,4,0,15,0,0,19
3414,Pizza Hut,BARBEQUE DIPPING SAUCE (3 OZ),210,0,51,1,540,0,1,19
3415,Pizza Hut,BARBEQUE DRIZZLE,20,0,5,0,50,0,0,19
3416,Pizza Hut,BARBEQUE PIZZA SAUCE,20,0,6,0,60,0,0,19
3417,Pizza Hut,BBQ BACON CHEESEBURGER (PERSONAL PAN PIÉ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,19
3418,Pizza Hut,BBQ BACON CHEESEBURGER LARGE PIZZA (HALÉ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,19
3419,Pizza Hut,BBQ BACON CHEESEBURGER LARGE PIZZA (WHOÉ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,19
3420,Pizza Hut,BBQ BACON CHEESEBURGER MEDIUM PIZZA (HAÉ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,19
3421,Pizza Hut,BBQ BACON CHEESEBURGER MEDIUM PIZZA (WHÉ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,19
3422,Pizza Hut,BBQ BEEF,90,5,5,5,230,15,1,19
3423,Pizza Hut,BBQ BEEF - LARGE HAND TOSSED SLICE,340,13,39,16,680,35,3,19
3424,Pizza Hut,BBQ BEEF - LARGE ORIGINAL PAN SLICE,410,19,41,18,790,40,3,19
3425,Pizza Hut,BBQ BEEF - LARGE ORIGINAL STUFFED CRUSTÉ,380,16,40,18,830,50,3,19
3426,Pizza Hut,BBQ BEEF - LARGE THIN 'N CRISPY SLICE,310,12,34,16,740,40,3,19
3427,Pizza Hut,BBQ BEEF - MEDIUM HAND TOSSED SLICE,240,9,29,11,480,25,2,19
3428,Pizza Hut,BBQ BEEF - MEDIUM ORIGINAL PAN SLICE,280,12,31,12,540,25,2,19
3429,Pizza Hut,BBQ BEEF - MEDIUM THIN 'N CRISPY SLICE,220,9,25,11,520,25,2,19
3430,Pizza Hut,BBQ BEEF - PERSONAL PAN PIZZA SLICE,160,7,19,7,340,15,1,19
3431,Pizza Hut,BBQ BEEF - RECTANGLE,270,11,32,12,550,25,2,19
3432,Pizza Hut,BBQ BEEF - SMALL HAND TOSSED SLICE,140,5,18,7,290,15,1,19
3433,Pizza Hut,BBQ BEEF - SMALL THIN 'N CRISPY SLICE,120,4,15,6,300,15,1,19
3434,Pizza Hut,BBQ CHICKEN - SMALL EXPRESS HAND TOSSEDÉ,260,9,33,13,650,25,2,19
3435,Pizza Hut,BBQ CHICKEN (W/ CHEDDAR CHEESE) - PERSOÉ,150,6,18,8,380,15,1,19
3436,Pizza Hut,BBQ CHICKEN LOCAL SPECIALTY - LARGE HANÉ,290,8,40,16,540,35,2,19
3437,Pizza Hut,BBQ CHICKEN LOCAL SPECIALTY - LARGE ORIÉ,370,15,42,18,660,40,2,19
3438,Pizza Hut,BBQ CHICKEN LOCAL SPECIALTY - LARGE ORIÉ,340,12,41,17,700,45,2,19
3439,Pizza Hut,BBQ CHICKEN LOCAL SPECIALTY - LARGE THIÉ,270,8,35,15,610,40,2,19
3440,Pizza Hut,BBQ CHICKEN LOCAL SPECIALTY - MEDIUM HAÉ,220,6,30,11,400,25,2,19
3441,Pizza Hut,BBQ CHICKEN LOCAL SPECIALTY - MEDIUM ORÉ,260,9,33,12,470,30,2,19
3442,Pizza Hut,BBQ CHICKEN LOCAL SPECIALTY - MEDIUM THÉ,200,6,27,11,450,25,1,19
3443,Pizza Hut,BBQ CHICKEN LOCAL SPECIALTY - PERSONAL É,180,5,25,8,380,20,1,19
3444,Pizza Hut,BBQ CHICKEN LOCAL SPECIALTY - RECTANGLEÉ,250,8,34,12,480,25,2,19
3445,Pizza Hut,BBQ CHICKEN LOCAL SPECIALTY - SMALL HANÉ,140,3,20,7,260,15,1,19
3446,Pizza Hut,BBQ CHICKEN LOCAL SPECIALTY - SMALL THIÉ,120,3,17,6,270,15,1,19
3447,Pizza Hut,BBQ LOVER'S LOCAL SPECIALTY - LARGE HANÉ,340,14,40,14,620,30,2,19
3448,Pizza Hut,BBQ LOVER'S LOCAL SPECIALTY - LARGE ORIÉ,410,20,42,16,740,35,2,19
3449,Pizza Hut,BBQ LOVER'S LOCAL SPECIALTY - LARGE ORIÉ,370,16,41,16,740,45,2,19
3450,Pizza Hut,BBQ LOVER'S LOCAL SPECIALTY - LARGE THIÉ,320,13,35,14,680,35,2,19
3451,Pizza Hut,BBQ LOVER'S LOCAL SPECIALTY - MEDIUM HAÉ,250,9,30,10,450,20,2,19
3452,Pizza Hut,BBQ LOVER'S LOCAL SPECIALTY - MEDIUM ORÉ,290,13,33,11,520,25,2,19
3453,Pizza Hut,BBQ LOVER'S LOCAL SPECIALTY - MEDIUM THÉ,230,9,27,10,500,25,1,19
3454,Pizza Hut,BBQ LOVER'S LOCAL SPECIALTY - PERSONAL É,210,8,25,7,410,15,1,19
3455,Pizza Hut,BBQ LOVER'S LOCAL SPECIALTY - RECTANGLEÉ,280,12,34,11,530,20,2,19
3456,Pizza Hut,BBQ LOVER'S LOCAL SPECIALTY - SMALL HANÉ,160,6,20,6,280,15,1,19
3457,Pizza Hut,BBQ LOVER'S LOCAL SPECIALTY - SMALL THIÉ,140,5,17,6,300,15,1,19
3458,Pizza Hut,BEAN PIZZA SAUCE,50,3,5,2,200,0,2,19
3459,Pizza Hut,BEEF,70,7,0,3,230,20,0,19
3460,Pizza Hut,BEEF - EXPRESS PERSONAL PAN PIZZA,180,9,17,7,410,20,1,19
3461,Pizza Hut,"BEER, LIGHT",100,0,6,1,15,0,0,19
3462,Pizza Hut,"BEER, REGULAR",150,0,13,2,15,0,0,19
3463,Pizza Hut,BERRY BURST FRUIT SHOOT (SMALL BOTTLE),NULL,NULL,NULL,NULL,NULL,NULL,NULL,19
3464,Pizza Hut,BEYOND ITALIAN SAUSAGE PIZZA - LARGE HAÉ,300,11,35,16,580,20,3,19
3465,Pizza Hut,BEYOND ITALIAN SAUSAGE PIZZA - LARGE ORÉ,380,18,38,18,700,25,3,19
3466,Pizza Hut,BEYOND ITALIAN SAUSAGE PIZZA - LARGE ORÉ,340,14,37,17,720,30,3,19
3467,Pizza Hut,BEYOND ITALIAN SAUSAGE PIZZA - LARGE THÉ,280,11,30,15,640,25,3,19
3468,Pizza Hut,BIG DINNER BOX WITH ADDITIONAL PIZZA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,19
3469,Pizza Hut,BIG DINNER BOX WITH PASTA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,19
3470,Pizza Hut,BIG DINNER BOX WITH WINGS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,19
3471,Pizza Hut,BLACK FOREST HAM & CHEESE DIABLO SANDWIÉ,860,39,89,38,2560,70,5,19
3472,Pizza Hut,BLACK FOREST HAM & CHEESE DIABLO SANDWIÉ,1170,53,133,39,3360,70,7,19
3473,Pizza Hut,BLACK FOREST HAM & CHEESE SANDWICH LOCAÉ,920,41,89,47,2770,100,5,19
3474,Pizza Hut,BLACK FOREST HAM & CHEESE SANDWICH LOCAÉ,1240,55,133,49,3570,100,7,19
3475,Pizza Hut,BLACK FOREST HAM & CHEESE SANDWICH W/ PÉ,850,39,88,37,2360,70,5,19
3476,Pizza Hut,BLACK FOREST HAM & CHEESE SANDWICH W/ SÉ,1170,53,132,39,3170,70,7,19
3477,Pizza Hut,BLT LOCAL SPECIALTY - LARGE HAND TOSSEDÉ,350,18,33,13,500,30,2,19
3478,Pizza Hut,BLT LOCAL SPECIALTY - LARGE ORIGINAL PAÉ,430,25,35,15,620,35,2,19
3479,Pizza Hut,BLT LOCAL SPECIALTY - LARGE ORIGINAL STÉ,390,22,34,14,640,40,2,19
3480,Pizza Hut,BLT LOCAL SPECIALTY - LARGE THIN 'N CRIÉ,330,18,28,12,570,35,2,19
3481,Pizza Hut,BLT LOCAL SPECIALTY - MEDIUM HAND TOSSEÉ,250,12,25,9,360,20,2,19
3482,Pizza Hut,BLT LOCAL SPECIALTY - MEDIUM ORIGINAL PÉ,290,16,27,10,430,25,2,19
3483,Pizza Hut,BLT LOCAL SPECIALTY - MEDIUM THIN 'N CRÉ,240,12,21,9,410,25,1,19
3484,Pizza Hut,BLT LOCAL SPECIALTY - PERSONAL PAN PIZZÉ,170,9,17,6,280,10,1,19
3485,Pizza Hut,BLT LOCAL SPECIALTY - RECTANGLE SLICE,290,15,28,10,440,20,2,19
3486,Pizza Hut,BLT LOCAL SPECIALTY - SMALL HAND TOSSEDÉ,150,7,16,5,210,10,1,19
3487,Pizza Hut,BLT LOCAL SPECIALTY - SMALL THIN 'N CRIÉ,130,6,13,5,220,10,1,19
3488,Pizza Hut,BLT SALAD,290,16,29,14,660,25,3,19
3489,Pizza Hut,BLUE CHEESE,NULL,NULL,NULL,NULL,NULL,NULL,NULL,19
3490,Pizza Hut,BLUE CHEESE DIP,NULL,NULL,NULL,NULL,NULL,NULL,NULL,19
3491,Pizza Hut,BLUE CHEESE DIPPING SAUCE,220,23,2,1,380,20,0,19
3492,Pizza Hut,BLUE CHEESE DRESSING CUP (ENTREE SALAD),450,48,3,2,500,40,0,19
3493,Pizza Hut,BLUE CHEESE DRESSING CUP (SIDE SALAD),220,24,1,1,250,20,0,19
3494,Carl's Jr.,1% MILK,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20
3495,Carl's Jr.,10 PIECE - HAND-BREADED CHICKEN TENDERSÉ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20
3496,Carl's Jr.,100% ARABICA COFFEE,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20
3497,Carl's Jr.,16. FIERY CHICKEN SANDWICH BOX,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20
3498,Carl's Jr.,17. HAND BREADED CHICKEN TENDERS (3),NULL,NULL,NULL,NULL,NULL,NULL,NULL,20
3499,Carl's Jr.,18. DOUBLE CHEESBURGER & SPICY CHICKEN É,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20
3500,Carl's Jr.,19. TRIPLE CHEESEBURGER & SPICY CHICKENÉ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20
3501,Carl's Jr.,2-PIECE CHICKEN TENDER KID'S MEAL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20
3502,Carl's Jr.,3 PIECE - HAND-BREADED CHICKEN TENDERS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20
3503,Carl's Jr.,3 PIECE - HAND-BREADED CHICKEN TENDERSª,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20
3504,Carl's Jr.,3 PIECE - HAND-BREADED CHICKEN TENDERSªÉ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20
3505,Carl's Jr.,5 PIECE - HAND-BREADED CHICKEN TENDERS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20
3506,Carl's Jr.,5 PIECE - HAND-BREADED CHICKEN TENDERSª,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20
3507,Carl's Jr.,5 PIECE - HAND-BREADED CHICKEN TENDERSªÉ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20
3508,Carl's Jr.,6 PIECE - CHICKEN STARSª,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20
3509,Carl's Jr.,6 PIECE - CHICKEN STARSª COMBO,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20
3510,Carl's Jr.,9 PIECE- CHICKEN STARSª,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20
3511,Carl's Jr.,9 PIECE- CHICKEN STARSª COMBO,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20
3512,Carl's Jr.,ALL-NATURAL CHARBROILED BBQ CHICKEN SANÉ,370,5,49,33,1210,110,3,20
3513,Carl's Jr.,ALL-NATURAL CHARBROILED CHICKEN CLUB SAÉ,590,27,46,42,1670,145,2,20
3514,Carl's Jr.,ALL-NATURAL CHARBROILED CHICKEN SALAD (É,280,9,19,32,950,120,2,20
3515,Carl's Jr.,ALL-NATURAL CHARBROILED SANTA FE CHICKEÉ,550,25,45,36,1540,135,3,20
3516,Carl's Jr.,ARABICA COFFEE,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20
3517,Carl's Jr.,BACON & EGG BURRITO,570,35,32,29,1000,360,1,20
3518,Carl's Jr.,BACON EGG & CHEESE BISCUIT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20
3519,Carl's Jr.,BACON EGG & CHEESE BISCUIT COMBO,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20
3520,Carl's Jr.,BACON GRILLED CHEESE BREAKFAST SANDWHICÉ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20
3521,Carl's Jr.,BACON GRILLED CHEESE SANDWICH COMBO,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20
3522,Carl's Jr.,BACON RANCH FRIES,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20
3523,Carl's Jr.,BACON SWISS CHICKEN SANDWICH COMBO,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20
3524,Carl's Jr.,BACON SWISS CRISPY CHICKEN SANDWICH,770,41,58,42,1980,100,3,20
3525,Carl's Jr.,BACON SWISS CRISPY CHICKEN SANDWICH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20
3526,Carl's Jr.,BACON SWISS CRISPY CHICKEN SANDWICH LARÉ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20
3527,Carl's Jr.,BACON SWISS CRISPY CHICKEN SANDWICH MEDÉ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20
3528,Carl's Jr.,BACON SWISS CRISPY CHICKEN SANDWICH SMAÉ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20
3529,Carl's Jr.,"BACON, EGG & CHEESE BISCUIT",480,29,38,18,1250,185,2,20
3530,Carl's Jr.,"BACON, EGG AND CHEESE BURRITO COMBO",NULL,NULL,NULL,NULL,NULL,NULL,NULL,20
3531,Carl's Jr.,"BACON, EGG, AND CHEESE BURRITO",NULL,NULL,NULL,NULL,NULL,NULL,NULL,20
3532,Carl's Jr.,"BACON, SWISS, AND CHICKEN SANDWICH",NULL,NULL,NULL,NULL,NULL,NULL,NULL,20
3533,Carl's Jr.,"BACON, SWISS, AND CHICKEN SANDWICH COMBÉ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,20
3534,Carl's Jr.,BAKED COOKIE,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20
3535,Carl's Jr.,BAKED COOKIES (2),NULL,NULL,NULL,NULL,NULL,NULL,NULL,20
3536,Carl's Jr.,"BARQ'S ROOTBEER, 20 OZ",280,0,75,0,35,0,0,20
3537,Carl's Jr.,"BARQ'S ROOTBEER, 30 OZ",420,0,113,0,50,0,0,20
3538,Carl's Jr.,"BARQ'S ROOTBEER, 40 OZ",560,0,150,0,65,0,0,20
3539,Carl's Jr.,"BARQ'S ROOTBEER, KIDS",220,0,60,0,25,0,0,20
3540,Carl's Jr.,BBQ CHICKEN SANDWICH COMBO,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20
3541,Carl's Jr.,BEAN & CHEESE BURRITO,660,25,76,30,1040,50,8,20
3542,Carl's Jr.,BEYOND FAMOUS STAR WITH CHEESE,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20
3543,Carl's Jr.,BEYOND FAMOUS STAR WITH CHEESE COMBO,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20
3544,Carl's Jr.,BEYOND FAMOUS STAR WITH CHEESE LARGE COÉ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20
3545,Carl's Jr.,BEYOND FAMOUS STAR WITH CHEESE MEDIUM CÉ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20
3546,Carl's Jr.,BEYOND FAMOUS STAR WITH CHEESE SMALL COÉ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20
3547,Carl's Jr.,BEYOND FIERY FAMOUS STAR,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20
3548,Carl's Jr.,BEYOND FIERY FAMOUS STAR COMBO,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20
3549,Carl's Jr.,BIG CARL COMBO,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20
3550,Carl's Jr.,BIG CARL SANDWICH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20
3551,Carl's Jr.,BIG CARL SANDWICH COMBO,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20
3552,Carl's Jr.,BIG CHICKEN FILLET SANDWICH,650,33,55,33,1330,70,3,20
3553,Carl's Jr.,BIG CHICKEN SANDWICH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20
3554,Carl's Jr.,BIG CHICKEN SANDWICH COMBO,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20
3555,Carl's Jr.,BIG COUNTRY BREAKFAST BURRITO,660,40,45,26,1140,345,2,20
3556,Carl's Jr.,BIG CRISPY CHICKEN SANDWICH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20
3557,Carl's Jr.,BIG CRISPY CHICKEN SANDWICH LARGE COMBO,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20
3558,Carl's Jr.,BIG CRISPY CHICKEN SANDWICH MEDIUM COMBÉ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20
3559,Carl's Jr.,BIG CRISPY CHICKEN SANDWICH SMALL COMBO,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20
3560,Carl's Jr.,BIG HAMBURGER,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20
3561,Carl's Jr.,BIG HAMBURGER,480,18,56,25,870,50,3,20
3562,Carl's Jr.,BIG HAMBURGER COMBO,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20
3563,Carl's Jr.,BISCUIT 'N' GRAVY,450,24,50,9,1320,10,3,20
3564,Carl's Jr.,BLT RANCH ANGUS THICKBURGER,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20
3565,Carl's Jr.,BLT RANCH ANGUS THICKBURGER COMBO,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20
3566,Carl's Jr.,BLT RANCH HAND-BREADED CHICKEN SANDWICH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20
3567,Carl's Jr.,BLT RANCH HAND-BREADED CHICKEN SANDWICHÉ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20
3568,Carl's Jr.,BLUE CHEESE DRESSING,310,34,2,2,370,20,0,20
3569,Carl's Jr.,BOTTLED DASANI WATER,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20
3570,Carl's Jr.,BREAKFAST BURGER,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20
3571,Carl's Jr.,BREAKFAST BURGER COMBO,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20
3572,Carl's Jr.,BUTTERMILK RANCH DIPPING SAUCE,110,11,2,0,250,5,0,20
3573,Carl's Jr.,CA CLASSIC COMBO,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20
3574,Carl's Jr.,CAL CLASSIC SANDWICH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20
3575,Carl's Jr.,CAL CLASSIC SANDWICH COMBO,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20
3576,Carl's Jr.,CALIFORNIA CLASSIC DOUBLE CHEESEBURGER,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20
3577,Carl's Jr.,CALIFORNIA CLASSIC DOUBLE CHEESEBURGER,600,39,41,23,1100,85,2,20
3578,Carl's Jr.,CALIFORNIA CLASSIC DOUBLE CHEESEBURGER É,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20
3579,Carl's Jr.,CHARBROILED BBQ CHICKEN SANDWICH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20
3580,Carl's Jr.,CHARBROILED BBQ CHICKEN SANDWICH LARGE É,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20
3581,Carl's Jr.,CHARBROILED BBQ CHICKEN SANDWICH MEDIUMÉ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20
3582,Carl's Jr.,CHARBROILED BBQ CHICKEN SANDWICH SMALL É,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20
3583,Carl's Jr.,CHARBROILED CHICKEN CLUB SANDWICH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20
3584,Carl's Jr.,CHARBROILED CHICKEN CLUB SANDWICH COMBO,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20
3585,Carl's Jr.,CHARBROILED CHICKEN CLUB SANDWICH LARGEÉ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20
3586,Carl's Jr.,CHARBROILED CHICKEN CLUB SANDWICH MEDIUÉ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20
3587,Carl's Jr.,CHARBROILED CHICKEN CLUB SANDWICH SMALLÉ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20
3588,Carl's Jr.,CHARBROILED CHICKEN SALAD,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20
3589,Carl's Jr.,CHARBROILED SANTA FE CHICKEN SANDWICH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20
3590,Carl's Jr.,CHARBROILED SANTA FE CHICKEN SANDWICH LÉ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20
3591,Carl's Jr.,CHARBROILED SANTA FE CHICKEN SANDWICH MÉ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20
3592,Carl's Jr.,CHARBROILED SANTA FE CHICKEN SANDWICH SÉ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20
3593,Carl's Jr.,CHEESEBURGER KID'S MEAL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20
3594,Carl's Jr.,"CHERRY COCA-COLA, 20 OZ",260,0,70,0,10,0,0,20
3595,Carl's Jr.,"CHERRY COCA-COLA, 30 OZ",390,0,105,0,15,0,0,20
3596,Carl's Jr.,"CHERRY COCA-COLA, 40 OZ",520,0,140,0,20,0,0,20
3597,Carl's Jr.,"CHERRY COCA-COLA, KIDS",210,0,56,0,10,0,0,20
3598,Carl's Jr.,CHICKEN BBQ SANDWICH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20
3599,Carl's Jr.,CHICKEN BBQ SANDWICH COMBO,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20
3600,Carl's Jr.,CHICKEN CLUB,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20
3601,Carl's Jr.,CHICKEN CLUB COMBO,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20
